Unnamed: 0,codice_cliente,Prodotto,Area di Bisogno,Data di Emissione,Premio_Ricorrente,Premio_Unico,Capitale_Rivalutato,Massimale,Stato_Polizza,Data_Scadenza,Canale_Acquisizione,Commissione_Perc,Premio_Totale_Annuo,Commissione_Euro,Costi_Operativi,Margine_Lordo,Importo_Liquidato,Sinistri_Totali,Loss_Ratio
15503.0,18700,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2015-11-15,435.0,,,1000000.0,Scaduta,2016-11-15,Rete Diretta Agenziale,0.15,435.0,65,89.75217706440311,280,,0,0.0
15504.0,18701,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-03-05,968.0,,,800000.0,Attiva,2025-03-05,Rete Diretta Agenziale,0.133,968.0,129,204.78082413574177,634,,0,0.0
15505.0,18701,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-06-06,499.0,,,100000.0,Attiva,2025-06-06,Rete Diretta Agenziale,0.134,499.0,67,105.20258772995244,327,,0,0.0
15506.0,18701,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2024-09-09,,70732.0,70805.0,,Attiva,2025-09-09,Rete Diretta Agenziale,0.042,0.0,0,0.0,0,,0,0.0
15507.0,18703,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2006-12-04,494.0,,,1000000.0,Scaduta,2007-12-04,Rete Diretta Agenziale,0.142,494.0,70,95.9402724562564,328,24533.0,24533,3.0
15508.0,18704,Polizza Salute e Infortuni: Salute Protetta,Protezione,2021-03-19,725.0,,,100000.0,Attiva,2022-03-19,Rete Diretta Agenziale,0.148,725.0,107,144.86860757344292,473,,0,0.0
15509.0,18704,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2008-04-21,591.0,,,200000.0,Scaduta,2009-04-21,Rete Diretta Agenziale,0.179,591.0,106,134.54508653103858,350,,0,0.0
15510.0,18705,Polizza Salute e Infortuni: Salute Protetta,Protezione,2023-03-09,705.0,,,100000.0,Attiva,2024-03-09,Rete Diretta Agenziale,0.176,705.0,124,114.12820906945572,467,,0,0.0
15511.0,18705,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2023-06-16,484.0,,,1000000.0,Attiva,2024-06-16,Rete Diretta Agenziale,0.171,484.0,83,96.60545784959554,304,,0,0.0
15512.0,18705,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2020-01-27,,61693.0,70502.0,,Attiva,2021-01-27,Rete Diretta Agenziale,0.031,0.0,0,0.0,0,,0,0.0
15513.0,18706,Polizza Salute e Infortuni: Salute Protetta,Protezione,2020-11-09,411.0,,,350000.0,Attiva,2021-11-09,Rete Diretta Agenziale,0.137,411.0,56,85.23725995164445,270,,0,0.0
15514.0,18706,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-06-07,393.0,,,500000.0,Attiva,2023-06-07,Rete Diretta Agenziale,0.16,393.0,63,74.21170761879446,256,12060.0,12060,3.0
15515.0,18706,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2007-10-17,213.0,,86479.0,,Scaduta,2008-10-17,Rete Diretta Agenziale,0.023,213.0,5,41.53783726828965,166,,0,0.0
15516.0,18707,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2015-03-04,463.0,,,500000.0,Scaduta,2016-03-04,Rete Diretta Agenziale,0.177,463.0,82,104.23213833311328,277,,0,0.0
15517.0,18708,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2014-03-02,271.0,,,1000000.0,Scaduta,2015-03-02,Rete Diretta Agenziale,0.134,271.0,36,59.46625720443137,176,,0,0.0
15518.0,18708,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2022-03-24,277.0,,9306.0,,Attiva,2023-03-24,Rete Diretta Agenziale,0.028,277.0,8,43.377368032026496,226,,0,0.0
15519.0,18709,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-06-16,676.0,,,100000.0,Attiva,2023-06-16,Rete Diretta Agenziale,0.178,676.0,120,141.79908716127926,414,,0,0.0
15520.0,18709,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2010-11-22,765.0,,,100000.0,Attiva,2011-11-22,Rete Diretta Agenziale,0.138,765.0,106,133.92223400648714,525,19636.0,19636,3.0
15521.0,18711,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2006-12-14,740.0,,,200000.0,Attiva,2007-12-14,Rete Diretta Agenziale,0.155,740.0,115,122.134734490057,503,,0,0.0
15522.0,18713,Polizza Salute e Infortuni: Salute Protetta,Protezione,2021-11-10,378.0,,,350000.0,Attiva,2022-11-10,Rete Diretta Agenziale,0.161,378.0,61,64.59957732136445,252,,0,0.0
15523.0,18713,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2017-11-05,226.0,,,1000000.0,Attiva,2018-11-05,Rete Diretta Agenziale,0.149,226.0,34,39.8756166743243,152,,0,0.0
15524.0,18713,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2023-10-16,,82122.0,85544.0,,Attiva,2024-10-16,Rete Diretta Agenziale,0.025,0.0,0,0.0,0,,0,0.0
15525.0,18713,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2016-03-16,68.0,,9984.0,,Attiva,2017-03-16,Rete Diretta Agenziale,0.04,68.0,3,10.332399704452536,55,,0,0.0
15526.0,18714,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-08-26,892.0,,,100000.0,Attiva,2025-08-26,Rete Diretta Agenziale,0.174,892.0,155,216.8079117239467,520,,0,0.0
15527.0,18715,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-09-11,790.0,,,200000.0,Attiva,2023-09-11,Rete Diretta Agenziale,0.164,790.0,130,154.9834228881949,505,,0,0.0
15528.0,18716,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-12-15,792.0,,,100000.0,Attiva,2025-12-15,Rete Diretta Agenziale,0.176,792.0,139,181.6541457825571,471,,0,0.0
15529.0,18716,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2024-04-11,266.0,,,200000.0,Attiva,2025-04-11,Rete Diretta Agenziale,0.14,266.0,37,53.40303337984788,176,,0,0.0
15530.0,18716,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2024-02-21,,88499.0,89862.0,,Attiva,2025-02-21,Rete Diretta Agenziale,0.046,0.0,0,0.0,0,,0,0.0
15531.0,18717,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-07-17,709.0,,,100000.0,Attiva,2023-07-17,Rete Diretta Agenziale,0.163,709.0,116,125.92748460507973,467,,0,0.0
15532.0,18717,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2020-02-13,663.0,,,200000.0,Attiva,2021-02-13,Rete Diretta Agenziale,0.133,663.0,88,112.24518536009806,463,26288.0,26288,3.0
15533.0,18717,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2024-06-14,,61085.0,61847.0,,Attiva,2025-06-14,Rete Diretta Agenziale,0.044,0.0,0,0.0,0,,0,0.0
15534.0,18719,Polizza Salute e Infortuni: Salute Protetta,Protezione,2013-12-14,607.0,,,100000.0,Scaduta,2014-12-14,Rete Diretta Agenziale,0.147,607.0,89,108.16089945986876,410,,0,0.0
15535.0,18719,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2016-06-02,776.0,,,500000.0,Attiva,2017-06-02,Rete Diretta Agenziale,0.178,776.0,138,122.13384282706186,516,,0,0.0
15536.0,18720,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2012-05-05,100.0,,19696.0,,Scaduta,2013-05-05,Rete Diretta Agenziale,0.047,100.0,5,15.031379863876667,80,,0,0.0
15537.0,18720,Polizza Salute e Infortuni: Salute Protetta,Protezione,2019-11-15,226.0,,15374.0,,Attiva,2020-11-15,Rete Diretta Agenziale,0.048,226.0,11,37.30439780294967,178,,0,0.0
15538.0,18722,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-06-01,747.0,,,200000.0,Attiva,2023-06-01,Rete Diretta Agenziale,0.148,747.0,111,125.40161961364907,511,,0,0.0
15539.0,18723,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-02-23,320.0,,,200000.0,Attiva,2025-02-23,Rete Diretta Agenziale,0.12,320.0,38,66.94878457254867,215,,0,0.0
15540.0,18723,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-06-15,364.0,,,100000.0,Attiva,2025-06-15,Rete Diretta Agenziale,0.149,364.0,54,69.72525659660063,240,,0,0.0
15541.0,18723,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2023-01-02,,63957.0,69420.0,,Attiva,2024-01-02,Rete Diretta Agenziale,0.043,0.0,0,0.0,0,2307.0,2307,0.0
15542.0,18724,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2023-11-13,341.0,,,200000.0,Attiva,2024-11-13,Rete Diretta Agenziale,0.126,341.0,43,82.32048037758827,216,,0,0.0
15543.0,18724,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2024-02-18,79.0,,572.0,,Attiva,2025-02-18,Rete Diretta Agenziale,0.036,79.0,3,16.73516096513177,59,,0,0.0
15544.0,18725,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2007-03-27,777.0,,,200000.0,Scaduta,2008-03-27,Rete Diretta Agenziale,0.145,777.0,113,184.93545213324063,479,,0,0.0
15545.0,18725,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-11-28,346.0,,,100000.0,Attiva,2025-11-28,Rete Diretta Agenziale,0.148,346.0,51,62.90752938069343,232,,0,0.0
15546.0,18726,Polizza Salute e Infortuni: Salute Protetta,Protezione,2017-11-17,652.0,,,800000.0,Scaduta,2018-11-17,Rete Diretta Agenziale,0.158,652.0,103,107.13645637540937,442,,0,0.0
15547.0,18726,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2011-07-25,416.0,,,100000.0,Attiva,2012-07-25,Rete Diretta Agenziale,0.174,416.0,72,85.43664006872841,259,,0,0.0
15548.0,18727,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2019-08-10,654.0,,,1000000.0,Attiva,2020-08-10,Rete Diretta Agenziale,0.128,654.0,84,159.94123826714636,410,,0,0.0
15549.0,18728,Polizza Salute e Infortuni: Salute Protetta,Protezione,2018-09-10,851.0,,,100000.0,Attiva,2019-09-10,Rete Diretta Agenziale,0.124,851.0,106,143.490110277947,602,,0,0.0
15550.0,18728,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2011-04-03,272.0,,,200000.0,Scaduta,2012-04-03,Rete Diretta Agenziale,0.145,272.0,39,54.9482048754096,178,,0,0.0
15551.0,18729,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2013-03-05,726.0,,,100000.0,Attiva,2014-03-05,Rete Diretta Agenziale,0.128,726.0,93,153.9947870258572,479,,0,0.0
15552.0,18730,Polizza Salute e Infortuni: Salute Protetta,Protezione,2013-03-13,938.0,,,200000.0,Scaduta,2014-03-13,Rete Diretta Agenziale,0.168,938.0,158,166.16021255909533,614,2200.0,2200,2.345
15553.0,18730,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2016-08-22,336.0,,,1000000.0,Attiva,2017-08-22,Rete Diretta Agenziale,0.165,336.0,55,70.3892951938446,211,,0,0.0
15554.0,18730,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2024-01-13,145.0,,1214.0,,Attiva,2025-01-13,Rete Diretta Agenziale,0.044,145.0,6,26.69218238087872,112,19368.0,19368,3.0
15555.0,18731,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2019-02-12,415.0,,,500000.0,Scaduta,2020-02-12,Rete Diretta Agenziale,0.136,415.0,56,80.11209413918152,279,,0,0.0
15556.0,18731,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2017-10-05,76.0,,9393.0,,Scaduta,2018-10-05,Rete Diretta Agenziale,0.028,76.0,2,15.67860527628414,58,,0,0.0
15557.0,18733,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2021-07-02,632.0,,,1000000.0,Attiva,2022-07-02,Rete Diretta Agenziale,0.135,632.0,85,154.52561632197944,392,,0,0.0
15558.0,18733,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2012-12-25,242.0,,41990.0,,Scaduta,2013-12-25,Rete Diretta Agenziale,0.043,242.0,10,46.72974328371316,185,40565.0,40565,3.0
15559.0,18733,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2022-08-15,174.0,,4820.0,,Attiva,2023-08-15,Rete Diretta Agenziale,0.034,174.0,6,33.08400551056548,135,,0,0.0
15560.0,18734,Polizza Salute e Infortuni: Salute Protetta,Protezione,2014-03-11,932.0,,,800000.0,Scaduta,2015-03-11,Rete Diretta Agenziale,0.135,932.0,126,170.3559791176848,636,,0,0.0
15561.0,18734,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2019-11-26,373.0,,,200000.0,Attiva,2020-11-26,Rete Diretta Agenziale,0.16,373.0,60,71.12684771072726,242,,0,0.0
15562.0,18735,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-07-12,373.0,,,800000.0,Attiva,2025-07-12,Rete Diretta Agenziale,0.128,373.0,48,68.11351993925551,257,,0,0.0
15563.0,18740,Polizza Salute e Infortuni: Salute Protetta,Protezione,2018-08-28,462.0,,,100000.0,Attiva,2019-08-28,Rete Diretta Agenziale,0.16,462.0,74,82.20902851965826,306,1699.0,1699,3.0
15564.0,18740,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2023-09-05,,86882.0,89046.0,,Attiva,2024-09-05,Rete Diretta Agenziale,0.031,0.0,0,0.0,0,,0,0.0
15565.0,18741,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2008-06-15,387.0,,,500000.0,Scaduta,2009-06-15,Rete Diretta Agenziale,0.149,387.0,58,94.2832213087755,235,36790.0,36790,3.0
15566.0,18741,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2014-05-08,130.0,,20797.0,,Scaduta,2015-05-08,Rete Diretta Agenziale,0.035,130.0,5,25.47561642134095,100,,0,0.0
15567.0,18742,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2015-08-21,373.0,,,500000.0,Scaduta,2016-08-21,Rete Diretta Agenziale,0.144,373.0,54,86.51114766368079,232,,0,0.0
15568.0,18744,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2020-07-16,640.0,,,500000.0,Attiva,2021-07-16,Rete Diretta Agenziale,0.133,640.0,85,139.64058578822403,415,48063.0,48063,3.0
15569.0,18744,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,1997-12-28,138.0,,117390.0,,Scaduta,1998-12-28,Rete Diretta Agenziale,0.034,138.0,5,33.01237802120177,100,,0,0.0
15570.0,18745,Polizza Salute e Infortuni: Salute Protetta,Protezione,2019-08-19,999.0,,,350000.0,Attiva,2020-08-19,Rete Diretta Agenziale,0.136,999.0,136,158.80578571300998,704,,0,0.0
15571.0,18745,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2021-04-09,728.0,,,500000.0,Attiva,2022-04-09,Rete Diretta Agenziale,0.163,728.0,119,114.85057545135211,494,,0,0.0
15572.0,18746,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2012-09-10,305.0,,,500000.0,Scaduta,2013-09-10,Rete Diretta Agenziale,0.156,305.0,48,55.54156033935969,201,,0,0.0
15573.0,18746,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2021-06-19,,16890.0,19032.0,,Attiva,2022-06-19,Rete Diretta Agenziale,0.021,0.0,0,0.0,0,10611.0,10611,0.0
15574.0,18746,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2020-10-02,232.0,,12123.0,,Scaduta,2021-10-02,Rete Diretta Agenziale,0.024,232.0,6,43.20348101722514,183,,0,0.0
15575.0,18748,Polizza Salute e Infortuni: Salute Protetta,Protezione,2011-03-11,374.0,,,200000.0,Scaduta,2012-03-11,Rete Diretta Agenziale,0.144,374.0,54,70.3384549733409,250,7400.0,7400,3.0
15576.0,18748,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2021-04-03,583.0,,,100000.0,Attiva,2022-04-03,Rete Diretta Agenziale,0.147,583.0,86,98.72653230090354,398,,0,0.0
15577.0,18750,Polizza Salute e Infortuni: Salute Protetta,Protezione,2007-06-07,691.0,,,100000.0,Scaduta,2008-06-07,Rete Diretta Agenziale,0.165,691.0,114,141.4876131768859,436,,0,0.0
15578.0,18750,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2018-08-25,745.0,,,200000.0,Attiva,2019-08-25,Rete Diretta Agenziale,0.165,745.0,123,139.8172519862078,482,,0,0.0
15579.0,18750,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,1991-08-17,,61292.0,122738.0,,Attiva,1992-08-17,Rete Diretta Agenziale,0.034,0.0,0,0.0,0,,0,0.0
15580.0,18751,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-09-23,464.0,,,800000.0,Attiva,2023-09-23,Rete Diretta Agenziale,0.138,464.0,64,77.28332717732948,323,,0,0.0
15581.0,18751,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-09-13,608.0,,,100000.0,Attiva,2025-09-13,Rete Diretta Agenziale,0.132,608.0,80,129.78061625219516,398,,0,0.0
15582.0,18753,Polizza Salute e Infortuni: Salute Protetta,Protezione,2018-02-24,655.0,,,350000.0,Attiva,2019-02-24,Rete Diretta Agenziale,0.148,655.0,97,142.26137517040002,416,,0,0.0
15583.0,18753,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2013-11-06,215.0,,,1000000.0,Scaduta,2014-11-06,Rete Diretta Agenziale,0.128,215.0,28,44.5125365557786,142,,0,0.0
15584.0,18754,Polizza Salute e Infortuni: Salute Protetta,Protezione,2021-08-15,408.0,,,350000.0,Attiva,2022-08-15,Rete Diretta Agenziale,0.158,408.0,64,61.94172543045488,282,,0,0.0
15585.0,18754,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2021-12-10,316.0,,,500000.0,Attiva,2022-12-10,Rete Diretta Agenziale,0.125,316.0,40,55.644044838289766,220,44121.0,44121,3.0
15586.0,18755,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-03-03,603.0,,,1000000.0,Attiva,2025-03-03,Rete Diretta Agenziale,0.148,603.0,89,123.26394703317804,391,,0,0.0
15587.0,18756,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2023-06-17,630.0,,,500000.0,Attiva,2024-06-17,Rete Diretta Agenziale,0.179,630.0,113,112.75299061955162,404,,0,0.0
15588.0,18757,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-04-02,472.0,,,100000.0,Attiva,2023-04-02,Rete Diretta Agenziale,0.132,472.0,62,112.85327098913216,297,,0,0.0
15589.0,18758,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-08-13,393.0,,,1000000.0,Attiva,2025-08-13,Rete Diretta Agenziale,0.122,393.0,48,66.44160374146479,279,,0,0.0
15590.0,18758,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2022-09-27,224.0,,5673.0,,Attiva,2023-09-27,Rete Diretta Agenziale,0.041,224.0,9,41.24710295969753,174,,0,0.0
15591.0,18759,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2020-07-19,547.0,,,200000.0,Scaduta,2021-07-19,Rete Diretta Agenziale,0.158,547.0,86,94.64694552109682,366,,0,0.0
15592.0,18759,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2022-01-02,133.0,,4874.0,,Attiva,2023-01-02,Rete Diretta Agenziale,0.032,133.0,4,26.67401869777256,102,,0,0.0
15593.0,18760,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-08-08,826.0,,,100000.0,Attiva,2025-08-08,Rete Diretta Agenziale,0.129,826.0,107,176.3641002367009,543,,0,0.0
15594.0,18760,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2024-09-21,,34168.0,34163.0,,Attiva,2025-09-21,Rete Diretta Agenziale,0.032,0.0,0,0.0,0,,0,0.0
15595.0,18760,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2023-08-21,246.0,,3271.0,,Attiva,2024-08-21,Rete Diretta Agenziale,0.022,246.0,5,61.36985590966693,180,,0,0.0
15596.0,18761,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2017-01-17,,76116.0,104676.0,,Attiva,2018-01-17,Rete Diretta Agenziale,0.032,0.0,0,0.0,0,,0,0.0
15597.0,18761,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2022-10-10,242.0,,5999.0,,Attiva,2023-10-10,Rete Diretta Agenziale,0.036,242.0,9,44.30181292207068,189,,0,0.0
15598.0,18762,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-11-19,854.0,,,350000.0,Attiva,2023-11-19,Rete Diretta Agenziale,0.171,854.0,146,138.61012766071357,569,,0,0.0
15599.0,18762,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2023-05-01,422.0,,,500000.0,Attiva,2024-05-01,Rete Diretta Agenziale,0.159,422.0,67,78.3578677526237,277,,0,0.0
15600.0,18763,Polizza Salute e Infortuni: Salute Protetta,Protezione,2020-06-22,689.0,,,100000.0,Scaduta,2021-06-22,Rete Diretta Agenziale,0.151,689.0,104,147.14881742554877,438,,0,0.0
15601.0,18763,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-06-28,352.0,,,1000000.0,Attiva,2023-06-28,Rete Diretta Agenziale,0.134,352.0,47,70.78414572447426,234,,0,0.0
15602.0,18763,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2021-09-21,,57550.0,66400.0,,Attiva,2022-09-21,Rete Diretta Agenziale,0.028,0.0,0,0.0,0,,0,0.0
15603.0,18764,Polizza Salute e Infortuni: Salute Protetta,Protezione,2007-06-23,497.0,,,200000.0,Attiva,2008-06-23,Rete Diretta Agenziale,0.141,497.0,70,78.74423223896937,348,,0,0.0
15604.0,18764,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-09-02,240.0,,,200000.0,Attiva,2025-09-02,Rete Diretta Agenziale,0.154,240.0,37,45.25917298354309,158,,0,0.0
15605.0,18764,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2018-01-26,,84117.0,97683.0,,Attiva,2019-01-26,Rete Diretta Agenziale,0.029,0.0,0,0.0,0,,0,0.0
15606.0,18764,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2020-04-27,372.0,,23158.0,,Attiva,2021-04-27,Rete Diretta Agenziale,0.041,372.0,15,86.62795378043317,270,,0,0.0
15607.0,18765,Polizza Salute e Infortuni: Salute Protetta,Protezione,2009-09-19,839.0,,,100000.0,Scaduta,2010-09-19,Rete Diretta Agenziale,0.156,839.0,131,144.7861534489463,563,3169.0,3169,3.0
15608.0,18766,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2006-04-03,50.0,,31496.0,,Attiva,2007-04-03,Rete Diretta Agenziale,0.026,50.0,1,11.01563109342002,38,,0,0.0
15609.0,18767,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-03-27,580.0,,,100000.0,Attiva,2025-03-27,Rete Diretta Agenziale,0.132,580.0,77,97.21342004591853,406,,0,0.0
15610.0,18767,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-01-05,690.0,,,500000.0,Attiva,2023-01-05,Rete Diretta Agenziale,0.161,690.0,111,172.15311514192967,407,,0,0.0
15611.0,18767,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2020-12-02,173.0,,9192.0,,Attiva,2021-12-02,Rete Diretta Agenziale,0.022,173.0,4,29.17934204066153,140,,0,0.0
15612.0,18768,Polizza Salute e Infortuni: Salute Protetta,Protezione,2021-04-22,749.0,,,100000.0,Attiva,2022-04-22,Rete Diretta Agenziale,0.159,749.0,119,186.8132063154776,443,,0,0.0
15613.0,18768,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2018-09-10,476.0,,,200000.0,Attiva,2019-09-10,Rete Diretta Agenziale,0.127,476.0,60,87.62151925122978,328,,0,0.0
15614.0,18769,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-02-21,493.0,,,1000000.0,Attiva,2023-02-21,Rete Diretta Agenziale,0.167,493.0,82,105.49889734873294,306,,0,0.0
15615.0,18772,Polizza Salute e Infortuni: Salute Protetta,Protezione,2017-03-06,892.0,,,200000.0,Attiva,2018-03-06,Rete Diretta Agenziale,0.123,892.0,110,158.54707518100412,623,,0,0.0
15616.0,18772,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2014-03-06,655.0,,,200000.0,Scaduta,2015-03-06,Rete Diretta Agenziale,0.162,655.0,106,135.61966259260035,413,,0,0.0
15617.0,18772,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2012-07-12,205.0,,48181.0,,Scaduta,2013-07-12,Rete Diretta Agenziale,0.034,205.0,7,31.70285494942523,166,,0,0.0
15618.0,18773,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2024-11-22,,59654.0,59372.0,,Attiva,2025-11-22,Rete Diretta Agenziale,0.05,0.0,0,0.0,0,20517.0,20517,0.0
