codice_cliente,Data_Interazione,Tipo_Interazione,Motivo,Durata_Minuti,Esito,Note,Conversione
16430,2024-06-02,Chat Online,Reclamo,9.0,Neutrale,,False
16430,2024-08-24,Chat Online,Rinnovo,,Neutrale,,False
16430,2025-01-14,Chiamata Telefonica,Reclamo,,Positivo,,False
16430,2025-03-28,Email,Consulenza,,Positivo,,False
16430,2025-05-15,Email,Modifica Polizza,5.0,Neutrale,,False
16430,2025-07-24,Email,Richiesta Info Prodotto,,Positivo,Cliente interessato,False
16430,2025-08-11,Visita Agente,Richiesta Preventivo,3.0,Positivo,,True
16430,2025-10-30,App Mobile,Richiesta Info Prodotto,0.0,Positivo,,False
16430,2025-11-08,Chiamata Telefonica,Rinnovo,,Positivo,Da ricontattare,False
16432,2024-07-07,Email,Pagamento Premio,22.0,Positivo,,False
16432,2025-03-15,Email,Modifica Polizza,,Positivo,,False
16432,2025-06-30,Email,Reclamo,,Neutrale,,False
16432,2025-08-18,App Mobile,Sinistro,6.0,Positivo,,False
16433,2024-10-22,Chiamata Telefonica,Reclamo,18.0,Neutrale,,False
16433,2024-11-30,Chiamata Telefonica,Modifica Polizza,19.0,Negativo,,False
16433,2025-03-28,Chat Online,Reclamo,11.0,Negativo,Da ricontattare,False
16434,2024-06-19,Chat Online,Consulenza,12.0,Negativo,,False
16434,2024-09-17,Visita Agente,Richiesta Preventivo,16.0,Positivo,Da ricontattare,False
16434,2024-12-17,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
16435,2024-07-21,Chat Online,Modifica Polizza,,Neutrale,,False
16435,2024-07-23,Visita Agente,Modifica Polizza,14.0,Positivo,,False
16435,2024-08-23,Email,Sinistro,14.0,Positivo,,False
16435,2024-09-25,App Mobile,Pagamento Premio,19.0,Positivo,,False
16435,2024-10-27,Chiamata Telefonica,Modifica Polizza,17.0,Positivo,Da ricontattare,False
16435,2025-01-06,Email,Sinistro,9.0,Neutrale,Da ricontattare,False
16435,2025-06-29,Visita Agente,Sinistro,10.0,Neutrale,,False
16435,2025-08-09,Email,Consulenza,9.0,Neutrale,Cliente interessato,False
16435,2025-08-10,Chiamata Telefonica,Richiesta Preventivo,,Neutrale,Cliente interessato,False
16436,2024-01-02,App Mobile,Modifica Polizza,,Positivo,,False
16436,2024-01-08,App Mobile,Rinnovo,43.0,Neutrale,Cliente interessato,False
16436,2024-07-20,Visita Agente,Richiesta Preventivo,,Positivo,,False
16437,2024-04-20,Chat Online,Modifica Polizza,0.0,Positivo,,False
16437,2024-07-17,Visita Agente,Pagamento Premio,12.0,Positivo,,False
16437,2025-08-06,App Mobile,Modifica Polizza,25.0,Positivo,,False
16437,2025-08-16,Chiamata Telefonica,Richiesta Preventivo,,Negativo,,False
16438,2024-02-11,Visita Agente,Pagamento Premio,13.0,Positivo,,False
16438,2024-05-05,Visita Agente,Rinnovo,,Positivo,Richiesta follow-up,False
16438,2025-05-31,App Mobile,Sinistro,,Positivo,,False
16438,2025-08-19,Chiamata Telefonica,Pagamento Premio,8.0,Positivo,,False
16439,2023-12-18,Visita Agente,Richiesta Info Prodotto,8.0,Positivo,,False
16439,2024-06-17,Chat Online,Consulenza,12.0,Neutrale,,False
16439,2025-03-27,Chiamata Telefonica,Sinistro,33.0,Positivo,,False
16439,2025-04-07,Visita Agente,Richiesta Info Prodotto,9.0,Positivo,,True
16440,2024-01-08,Visita Agente,Richiesta Preventivo,9.0,Neutrale,,False
16440,2025-02-27,Chat Online,Richiesta Info Prodotto,6.0,Positivo,Da ricontattare,False
16440,2025-09-04,Chat Online,Sinistro,18.0,Positivo,,False
16441,2024-01-22,Visita Agente,Reclamo,2.0,Neutrale,,False
16441,2024-03-12,Chiamata Telefonica,Reclamo,12.0,Neutrale,Da ricontattare,False
16441,2024-04-07,Visita Agente,Richiesta Preventivo,,Positivo,,False
16441,2024-10-26,Chat Online,Pagamento Premio,6.0,Positivo,,False
16441,2025-06-02,Visita Agente,Richiesta Preventivo,1.0,Positivo,,False
16441,2025-10-02,Visita Agente,Rinnovo,,Positivo,,False
16442,2025-05-25,App Mobile,Sinistro,3.0,Positivo,,False
16443,2024-06-04,Email,Reclamo,0.0,Neutrale,,False
16443,2025-11-30,Visita Agente,Sinistro,16.0,Neutrale,Cliente interessato,False
16444,2024-09-27,Visita Agente,Rinnovo,,Positivo,Richiesta follow-up,False
16444,2025-04-04,Visita Agente,Richiesta Preventivo,13.0,Neutrale,,False
16444,2025-09-04,Chiamata Telefonica,Consulenza,9.0,Neutrale,,False
16444,2025-09-18,Visita Agente,Modifica Polizza,,Positivo,,False
16445,2024-03-09,Chiamata Telefonica,Consulenza,5.0,Positivo,,False
16445,2024-07-13,Email,Rinnovo,,Neutrale,,False
16445,2024-07-17,App Mobile,Reclamo,17.0,Positivo,Richiesta follow-up,False
16445,2024-08-10,Chiamata Telefonica,Pagamento Premio,7.0,Positivo,Da ricontattare,False
16446,2024-02-09,Email,Richiesta Info Prodotto,,Neutrale,,False
16446,2025-04-10,Email,Pagamento Premio,6.0,Positivo,,False
16447,2024-06-15,Chat Online,Reclamo,28.0,Positivo,,False
16447,2024-08-13,Chat Online,Rinnovo,,Positivo,,False
16447,2024-10-08,Visita Agente,Richiesta Preventivo,9.0,Positivo,,False
16447,2025-05-23,App Mobile,Richiesta Preventivo,21.0,Positivo,Da ricontattare,False
16447,2025-09-15,Chat Online,Consulenza,,Negativo,,False
16447,2025-11-28,App Mobile,Sinistro,,Positivo,Cliente interessato,False
16448,2024-02-07,Visita Agente,Reclamo,1.0,Positivo,,False
16448,2024-06-29,Visita Agente,Reclamo,41.0,Neutrale,,False
16448,2024-12-12,Chat Online,Richiesta Info Prodotto,,Positivo,,False
16448,2024-12-18,Email,Reclamo,,Positivo,,False
16449,2024-05-16,Chiamata Telefonica,Modifica Polizza,15.0,Positivo,,False
16449,2024-07-04,Email,Reclamo,0.0,Positivo,,False
16449,2024-07-11,Email,Richiesta Info Prodotto,1.0,Neutrale,,False
16449,2024-10-19,Visita Agente,Richiesta Info Prodotto,34.0,Positivo,,False
16449,2025-01-11,Email,Reclamo,,Negativo,,False
16449,2025-01-31,Visita Agente,Pagamento Premio,25.0,Neutrale,,False
16449,2025-08-08,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
16449,2025-11-08,Visita Agente,Consulenza,6.0,Positivo,Richiesta follow-up,True
16450,2024-04-29,Visita Agente,Sinistro,15.0,Positivo,,False
16450,2024-06-08,Visita Agente,Reclamo,2.0,Positivo,,False
16450,2024-09-14,Chiamata Telefonica,Sinistro,12.0,Positivo,,False
16450,2024-11-08,Chiamata Telefonica,Rinnovo,17.0,Positivo,,False
16450,2025-03-20,Chiamata Telefonica,Modifica Polizza,15.0,Neutrale,Da ricontattare,False
16450,2025-07-30,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,Da ricontattare,False
16452,2024-02-22,Visita Agente,Rinnovo,23.0,Positivo,,False
16452,2024-05-03,Chat Online,Pagamento Premio,13.0,Positivo,,False
16452,2024-06-26,Visita Agente,Sinistro,3.0,Positivo,Da ricontattare,False
16452,2024-12-14,Visita Agente,Sinistro,,Neutrale,,False
16452,2025-08-18,Visita Agente,Consulenza,14.0,Positivo,Cliente interessato,False
16452,2025-10-02,App Mobile,Richiesta Info Prodotto,19.0,Positivo,,False
16453,2024-09-10,Visita Agente,Sinistro,5.0,Neutrale,,False
16453,2025-09-05,Chat Online,Sinistro,,Neutrale,,False
16454,2025-02-25,Email,Richiesta Info Prodotto,29.0,Positivo,,False
16454,2025-03-24,App Mobile,Richiesta Preventivo,11.0,Positivo,,False
16454,2025-05-26,Visita Agente,Rinnovo,21.0,Positivo,,False
16455,2025-02-27,Email,Sinistro,23.0,Positivo,,False
16455,2025-04-02,Chiamata Telefonica,Richiesta Preventivo,48.0,Positivo,,False
16455,2025-07-14,Visita Agente,Consulenza,20.0,Positivo,,False
16455,2025-10-16,Chat Online,Modifica Polizza,,Positivo,,False
16455,2025-10-20,App Mobile,Sinistro,15.0,Neutrale,Da ricontattare,False
16456,2023-12-23,Chiamata Telefonica,Consulenza,9.0,Positivo,Da ricontattare,False
16456,2024-06-20,Chiamata Telefonica,Richiesta Info Prodotto,14.0,Negativo,,False
16456,2024-07-26,App Mobile,Reclamo,5.0,Positivo,Cliente interessato,False
16456,2024-09-11,Email,Modifica Polizza,2.0,Positivo,Richiesta follow-up,False
16456,2024-11-15,Chiamata Telefonica,Modifica Polizza,23.0,Positivo,,False
16456,2024-12-04,Visita Agente,Richiesta Info Prodotto,0.0,Neutrale,,False
16456,2025-02-08,Chat Online,Reclamo,7.0,Neutrale,,False
16456,2025-04-12,Chiamata Telefonica,Rinnovo,19.0,Positivo,,False
16457,2024-05-11,Chat Online,Modifica Polizza,2.0,Positivo,,False
16457,2025-02-02,Email,Consulenza,,Negativo,,False
16457,2025-10-04,Chiamata Telefonica,Pagamento Premio,8.0,Positivo,,False
16458,2023-12-18,Email,Reclamo,9.0,Positivo,Da ricontattare,False
16458,2024-04-19,Visita Agente,Sinistro,12.0,Positivo,,False
16458,2024-10-31,Visita Agente,Modifica Polizza,9.0,Positivo,,False
16458,2025-07-29,Visita Agente,Modifica Polizza,8.0,Neutrale,,False
16458,2025-10-24,Email,Richiesta Preventivo,,Positivo,,False
16459,2025-11-19,App Mobile,Rinnovo,,Negativo,Da ricontattare,False
16460,2024-05-10,Visita Agente,Richiesta Info Prodotto,31.0,Positivo,Richiesta follow-up,False
16460,2025-07-26,Email,Reclamo,6.0,Neutrale,Cliente interessato,False
16460,2025-08-27,Chiamata Telefonica,Reclamo,2.0,Negativo,,False
16461,2024-05-08,App Mobile,Richiesta Preventivo,10.0,Negativo,Richiesta follow-up,False
16461,2024-06-29,Visita Agente,Reclamo,1.0,Negativo,,False
16461,2024-07-07,Visita Agente,Pagamento Premio,,Positivo,Richiesta follow-up,False
16461,2025-08-16,Chat Online,Pagamento Premio,19.0,Positivo,,False
16461,2025-09-09,Chiamata Telefonica,Pagamento Premio,9.0,Positivo,,False
16461,2025-11-01,Visita Agente,Rinnovo,13.0,Neutrale,Richiesta follow-up,False
16462,2024-02-27,Chat Online,Richiesta Preventivo,27.0,Neutrale,,False
16462,2024-12-08,Chat Online,Sinistro,6.0,Neutrale,,False
16463,2024-05-19,Chiamata Telefonica,Consulenza,,Positivo,,False
16463,2024-09-29,Chat Online,Richiesta Preventivo,9.0,Positivo,,False
16463,2025-06-17,Chiamata Telefonica,Reclamo,4.0,Positivo,,False
16464,2024-04-22,Visita Agente,Sinistro,,Positivo,,False
16465,2025-03-21,Visita Agente,Reclamo,1.0,Positivo,Cliente interessato,False
16465,2025-04-04,App Mobile,Consulenza,,Negativo,,False
16465,2025-05-03,Visita Agente,Modifica Polizza,12.0,Positivo,,False
16465,2025-08-13,Email,Reclamo,11.0,Neutrale,,False
16466,2024-01-15,App Mobile,Richiesta Info Prodotto,25.0,Positivo,Richiesta follow-up,True
16466,2024-03-12,Visita Agente,Pagamento Premio,4.0,Positivo,Da ricontattare,False
16466,2024-03-28,Email,Sinistro,,Positivo,,False
16466,2025-01-15,App Mobile,Reclamo,27.0,Negativo,,False
16466,2025-05-07,Visita Agente,Rinnovo,5.0,Positivo,,False
16466,2025-06-22,Visita Agente,Sinistro,27.0,Positivo,Cliente interessato,False
16466,2025-11-04,Chiamata Telefonica,Reclamo,30.0,Neutrale,,False
16467,2024-09-12,Email,Rinnovo,,Positivo,Da ricontattare,False
16467,2024-10-09,Visita Agente,Reclamo,15.0,Positivo,,False
16467,2024-11-26,Visita Agente,Rinnovo,1.0,Positivo,Cliente interessato,False
16467,2025-06-18,Chiamata Telefonica,Sinistro,5.0,Neutrale,,False
16467,2025-09-16,Chat Online,Reclamo,11.0,Positivo,,False
16468,2024-04-23,Visita Agente,Sinistro,,Positivo,,False
16468,2024-07-28,Visita Agente,Reclamo,25.0,Neutrale,Da ricontattare,False
16468,2024-08-28,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
16468,2025-01-04,Chiamata Telefonica,Consulenza,,Positivo,Da ricontattare,False
16468,2025-02-23,Visita Agente,Consulenza,,Positivo,,False
16469,2024-07-30,Chiamata Telefonica,Pagamento Premio,11.0,Positivo,Cliente interessato,False
16469,2025-07-16,Chiamata Telefonica,Consulenza,,Positivo,,False
16469,2025-07-21,Visita Agente,Reclamo,0.0,Neutrale,Da ricontattare,False
16469,2025-10-23,Visita Agente,Rinnovo,7.0,Neutrale,,False
16469,2025-11-27,Email,Richiesta Preventivo,1.0,Positivo,Da ricontattare,True
16470,2024-03-08,Visita Agente,Richiesta Preventivo,13.0,Negativo,,False
16471,2024-05-20,Visita Agente,Sinistro,11.0,Positivo,,False
16471,2024-12-19,Chiamata Telefonica,Richiesta Info Prodotto,7.0,Positivo,,False
16471,2025-10-25,Chat Online,Pagamento Premio,10.0,Positivo,,False
16472,2024-01-05,Chiamata Telefonica,Richiesta Preventivo,40.0,Neutrale,,False
16472,2025-03-26,Chiamata Telefonica,Sinistro,6.0,Positivo,,False
16473,2024-06-17,Visita Agente,Reclamo,,Positivo,Da ricontattare,False
16473,2024-07-04,Chat Online,Pagamento Premio,,Positivo,,False
16473,2025-04-06,Visita Agente,Sinistro,,Positivo,,False
16473,2025-07-30,Chiamata Telefonica,Richiesta Info Prodotto,,Neutrale,,False
16474,2024-01-24,Email,Richiesta Info Prodotto,8.0,Positivo,Richiesta follow-up,False
16474,2024-05-20,Visita Agente,Richiesta Preventivo,,Positivo,,False
16474,2024-08-29,App Mobile,Modifica Polizza,55.0,Positivo,,False
16474,2024-12-14,Chat Online,Rinnovo,33.0,Positivo,,False
16474,2025-01-11,Email,Rinnovo,,Positivo,,False
16474,2025-04-28,Visita Agente,Rinnovo,13.0,Positivo,,False
16474,2025-05-31,Chiamata Telefonica,Sinistro,,Positivo,Cliente interessato,False
16474,2025-07-02,Visita Agente,Richiesta Preventivo,37.0,Positivo,,True
16474,2025-11-11,App Mobile,Richiesta Preventivo,35.0,Positivo,,True
16474,2025-11-24,Email,Richiesta Preventivo,17.0,Positivo,Da ricontattare,False
16474,2025-12-09,Chiamata Telefonica,Consulenza,10.0,Positivo,,False
16475,2025-04-01,Visita Agente,Richiesta Preventivo,36.0,Negativo,,False
16476,2024-01-08,Email,Sinistro,14.0,Neutrale,,False
16476,2024-02-04,Chat Online,Reclamo,3.0,Negativo,Cliente interessato,False
16476,2024-02-19,Chiamata Telefonica,Rinnovo,5.0,Neutrale,Cliente interessato,False
16476,2024-03-12,Visita Agente,Richiesta Info Prodotto,6.0,Positivo,Da ricontattare,False
16476,2024-03-25,Email,Richiesta Info Prodotto,4.0,Positivo,,True
16476,2024-06-28,Chat Online,Sinistro,,Positivo,Richiesta follow-up,False
16476,2024-11-18,Chiamata Telefonica,Sinistro,2.0,Neutrale,,False
16476,2025-05-09,Visita Agente,Richiesta Info Prodotto,26.0,Positivo,,False
16476,2025-06-16,Visita Agente,Consulenza,5.0,Positivo,,False
16476,2025-07-23,Visita Agente,Consulenza,50.0,Neutrale,,False
16477,2025-10-15,Chat Online,Sinistro,15.0,Positivo,,False
16478,2024-02-12,Visita Agente,Richiesta Preventivo,5.0,Positivo,,False
16478,2024-10-01,Email,Pagamento Premio,25.0,Positivo,,False
16478,2024-11-18,Visita Agente,Consulenza,15.0,Neutrale,,False
16478,2024-11-24,Chat Online,Pagamento Premio,0.0,Neutrale,Richiesta follow-up,False
16478,2024-12-29,Email,Rinnovo,,Neutrale,,False
16478,2025-02-22,Email,Reclamo,29.0,Neutrale,Da ricontattare,False
16478,2025-03-25,Visita Agente,Modifica Polizza,10.0,Positivo,,False
16479,2024-06-29,Visita Agente,Reclamo,26.0,Negativo,,False
16479,2024-09-29,Chiamata Telefonica,Richiesta Preventivo,17.0,Positivo,Cliente interessato,False
16479,2025-08-12,Chiamata Telefonica,Richiesta Preventivo,,Neutrale,Da ricontattare,False
16480,2025-01-21,Chat Online,Richiesta Info Prodotto,5.0,Positivo,Da ricontattare,True
16480,2025-03-03,Visita Agente,Rinnovo,13.0,Positivo,Cliente interessato,False
16480,2025-03-23,Chiamata Telefonica,Pagamento Premio,5.0,Positivo,,False
16480,2025-03-31,App Mobile,Reclamo,6.0,Neutrale,Cliente interessato,False
16480,2025-08-29,Chiamata Telefonica,Consulenza,,Positivo,,False
16481,2025-04-04,Visita Agente,Sinistro,4.0,Neutrale,Richiesta follow-up,False
16482,2023-12-27,Email,Reclamo,,Neutrale,Richiesta follow-up,False
16482,2024-07-07,Chat Online,Richiesta Info Prodotto,1.0,Positivo,,False
16482,2024-08-21,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
16482,2024-12-27,Chat Online,Pagamento Premio,11.0,Positivo,,False
16482,2025-08-26,Chiamata Telefonica,Reclamo,2.0,Neutrale,,False
16482,2025-11-09,Chat Online,Reclamo,83.0,Positivo,,False
16483,2025-03-12,Chiamata Telefonica,Pagamento Premio,10.0,Positivo,,False
16483,2025-09-18,Chiamata Telefonica,Pagamento Premio,,Positivo,,False
16484,2024-06-08,Chiamata Telefonica,Richiesta Info Prodotto,1.0,Positivo,,True
16484,2024-10-06,App Mobile,Reclamo,,Neutrale,,False
16484,2025-10-25,App Mobile,Consulenza,7.0,Neutrale,,False
16485,2024-01-20,Email,Richiesta Preventivo,,Negativo,,False
16485,2024-06-13,App Mobile,Rinnovo,22.0,Neutrale,,False
16485,2024-08-06,Visita Agente,Modifica Polizza,46.0,Positivo,,False
16485,2024-08-10,Email,Pagamento Premio,16.0,Positivo,,False
16485,2025-09-19,Visita Agente,Consulenza,,Positivo,,True
16485,2025-10-16,Email,Sinistro,39.0,Positivo,Richiesta follow-up,False
16486,2023-12-18,Visita Agente,Consulenza,26.0,Positivo,,True
16486,2025-03-09,App Mobile,Pagamento Premio,6.0,Neutrale,Da ricontattare,False
16486,2025-10-06,Visita Agente,Richiesta Preventivo,,Positivo,,False
16487,2024-06-28,Visita Agente,Richiesta Preventivo,19.0,Positivo,,False
16487,2025-09-05,Chat Online,Reclamo,58.0,Positivo,,False
16488,2024-08-30,Visita Agente,Richiesta Info Prodotto,25.0,Positivo,,False
16488,2025-01-24,Visita Agente,Modifica Polizza,,Positivo,,False
16488,2025-03-13,Chiamata Telefonica,Rinnovo,,Positivo,Richiesta follow-up,False
16488,2025-09-06,App Mobile,Consulenza,,Positivo,,False
16488,2025-11-07,Email,Rinnovo,,Positivo,Richiesta follow-up,False
16489,2025-01-17,Visita Agente,Sinistro,34.0,Positivo,,False
16489,2025-09-18,Email,Reclamo,,Neutrale,Richiesta follow-up,False
16490,2024-12-26,Chiamata Telefonica,Reclamo,,Neutrale,,False
16491,2024-01-07,Email,Consulenza,33.0,Negativo,Cliente interessato,False
16491,2025-05-15,Visita Agente,Rinnovo,30.0,Neutrale,,False
16491,2025-06-24,Chiamata Telefonica,Modifica Polizza,2.0,Positivo,Cliente interessato,False
16492,2024-07-26,Visita Agente,Pagamento Premio,,Neutrale,,False
16493,2024-03-26,Chiamata Telefonica,Richiesta Preventivo,13.0,Positivo,,False
16493,2024-05-15,Chiamata Telefonica,Rinnovo,9.0,Positivo,,False
16493,2024-09-27,Chat Online,Sinistro,0.0,Positivo,,False
16494,2024-05-08,Chiamata Telefonica,Reclamo,,Neutrale,,False
16495,2024-01-22,Visita Agente,Modifica Polizza,8.0,Positivo,Da ricontattare,False
16495,2025-01-11,App Mobile,Reclamo,7.0,Neutrale,,False
16495,2025-06-16,Chiamata Telefonica,Richiesta Preventivo,10.0,Neutrale,,False
16496,2024-05-07,Chat Online,Sinistro,12.0,Positivo,,False
16496,2024-10-09,Visita Agente,Richiesta Info Prodotto,14.0,Positivo,,False
16496,2024-12-01,Email,Rinnovo,,Positivo,,False
16496,2025-03-18,Chiamata Telefonica,Rinnovo,,Positivo,Cliente interessato,False
16497,2025-03-07,Chat Online,Modifica Polizza,19.0,Positivo,,False
16497,2025-10-28,App Mobile,Pagamento Premio,18.0,Positivo,,False
16498,2024-01-04,Email,Modifica Polizza,10.0,Positivo,Cliente interessato,False
16498,2024-11-03,Visita Agente,Richiesta Preventivo,,Neutrale,,False
16498,2024-12-21,Chiamata Telefonica,Consulenza,5.0,Neutrale,Cliente interessato,False
16499,2024-07-28,Chiamata Telefonica,Rinnovo,19.0,Positivo,Cliente interessato,False
16499,2024-10-09,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,,False
16499,2024-11-21,App Mobile,Consulenza,,Positivo,,True
16499,2025-02-16,Visita Agente,Pagamento Premio,,Positivo,,False
16499,2025-07-06,Visita Agente,Richiesta Info Prodotto,10.0,Neutrale,Da ricontattare,False
16500,2024-03-24,Email,Reclamo,1.0,Neutrale,,False
16500,2024-05-19,Chiamata Telefonica,Richiesta Info Prodotto,45.0,Neutrale,Cliente interessato,False
16500,2024-06-25,Visita Agente,Modifica Polizza,41.0,Positivo,Da ricontattare,False
16500,2024-10-16,Chiamata Telefonica,Richiesta Info Prodotto,3.0,Neutrale,Richiesta follow-up,False
16500,2024-10-18,Email,Modifica Polizza,0.0,Positivo,,False
16500,2025-07-29,Visita Agente,Modifica Polizza,,Positivo,,False
16501,2024-07-23,Chiamata Telefonica,Richiesta Info Prodotto,14.0,Neutrale,Da ricontattare,False
16501,2024-08-17,Chat Online,Richiesta Info Prodotto,10.0,Positivo,,False
16501,2024-09-02,Chiamata Telefonica,Richiesta Preventivo,57.0,Positivo,,False
16501,2024-12-21,Chat Online,Richiesta Preventivo,0.0,Positivo,,False
16501,2024-12-25,Chiamata Telefonica,Pagamento Premio,29.0,Positivo,,False
16501,2025-03-15,Visita Agente,Consulenza,1.0,Neutrale,Richiesta follow-up,False
16501,2025-09-27,Visita Agente,Richiesta Preventivo,7.0,Neutrale,,False
16502,2024-06-11,Visita Agente,Reclamo,5.0,Negativo,Richiesta follow-up,False
16502,2024-09-27,Chat Online,Richiesta Preventivo,11.0,Positivo,Cliente interessato,True
16502,2025-02-13,App Mobile,Richiesta Info Prodotto,18.0,Positivo,,False
16502,2025-11-26,Visita Agente,Pagamento Premio,36.0,Positivo,Richiesta follow-up,False
16503,2023-12-14,Chiamata Telefonica,Rinnovo,23.0,Negativo,Richiesta follow-up,False
16503,2024-04-27,Chiamata Telefonica,Rinnovo,0.0,Positivo,,False
16503,2024-11-15,Email,Reclamo,0.0,Negativo,,False
16504,2025-04-17,Chiamata Telefonica,Pagamento Premio,,Positivo,Da ricontattare,False
16505,2024-02-24,Chiamata Telefonica,Pagamento Premio,1.0,Neutrale,Cliente interessato,False
16505,2024-05-08,Visita Agente,Sinistro,32.0,Neutrale,,False
16505,2025-08-07,Visita Agente,Richiesta Info Prodotto,5.0,Negativo,,False
16505,2025-09-21,Chat Online,Modifica Polizza,,Positivo,,False
